window_id,symbol,group,seed,matched_window_id,calendar_key,market_close,force_close_at,observation_start,observation_end,tradable_start,tradable_end,row_start_index,row_end_index,row_count,observation_rows,tradable_rows,duration_minutes,month,split,listing_stage,status,skip_reason,data_gap_count
AMZNUSDT-O-20260209T210000Z,AMZNUSDT,O,,,NYSE:2026-02-09T21:00:00+00:00:2026-02-10T07:00:00+00:00,2026-02-09T21:00:00+00:00,2026-02-10T07:00:00+00:00,2026-02-09T21:00:00+00:00,2026-02-10T02:59:59.999000+00:00,2026-02-10T03:00:00+00:00,2026-02-10T06:59:59.999000+00:00,0,420,420,180,240,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,READY,,0
AMZNUSDT-O-20260305T210000Z,AMZNUSDT,O,,,NYSE:2026-03-05T21:00:00+00:00:2026-03-06T07:00:00+00:00,2026-03-05T21:00:00+00:00,2026-03-06T07:00:00+00:00,2026-03-05T21:00:00+00:00,2026-03-05T23:59:59.999000+00:00,2026-03-06T00:00:00+00:00,2026-03-06T06:59:59.999000+00:00,34380,34980,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_DAYS_15_30,READY,,0
AMZNUSDT-O-20260312T200000Z,AMZNUSDT,O,,,NYSE:2026-03-12T20:00:00+00:00:2026-03-13T06:00:00+00:00,2026-03-12T20:00:00+00:00,2026-03-13T06:00:00+00:00,2026-03-12T20:00:00+00:00,2026-03-12T22:59:59.999000+00:00,2026-03-12T23:00:00+00:00,2026-03-13T05:59:59.999000+00:00,44400,45000,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,READY,,0
AMZNUSDT-O-20260723T200000Z,AMZNUSDT,O,,,NYSE:2026-07-23T20:00:00+00:00:2026-07-24T06:00:00+00:00,2026-07-23T20:00:00+00:00,2026-07-24T06:00:00+00:00,2026-07-23T20:00:00+00:00,2026-07-23T22:59:59.999000+00:00,2026-07-23T23:00:00+00:00,2026-07-23T23:59:59.999000+00:00,235920,236160,240,180,60,600.0,2026-07,DESCRIPTIVE_ONLY,LISTING_AFTER_30_DAYS,READY,,0
AMZNUSDT-O-20260210T210000Z,AMZNUSDT,O,,,NYSE:2026-02-10T21:00:00+00:00:2026-02-11T07:00:00+00:00,2026-02-10T21:00:00+00:00,2026-02-11T07:00:00+00:00,2026-02-10T21:00:00+00:00,2026-02-10T23:59:59.999000+00:00,2026-02-11T00:00:00+00:00,2026-02-11T06:59:59.999000+00:00,1260,1860,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260211T210000Z,AMZNUSDT,O,,,NYSE:2026-02-11T21:00:00+00:00:2026-02-12T07:00:00+00:00,2026-02-11T21:00:00+00:00,2026-02-12T07:00:00+00:00,2026-02-11T21:00:00+00:00,2026-02-11T23:59:59.999000+00:00,2026-02-12T00:00:00+00:00,2026-02-12T06:59:59.999000+00:00,2700,3300,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260212T210000Z,AMZNUSDT,O,,,NYSE:2026-02-12T21:00:00+00:00:2026-02-13T07:00:00+00:00,2026-02-12T21:00:00+00:00,2026-02-13T07:00:00+00:00,2026-02-12T21:00:00+00:00,2026-02-12T23:59:59.999000+00:00,2026-02-13T00:00:00+00:00,2026-02-13T06:59:59.999000+00:00,4140,4740,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260217T210000Z,AMZNUSDT,O,,,NYSE:2026-02-17T21:00:00+00:00:2026-02-18T07:00:00+00:00,2026-02-17T21:00:00+00:00,2026-02-18T07:00:00+00:00,2026-02-17T21:00:00+00:00,2026-02-17T23:59:59.999000+00:00,2026-02-18T00:00:00+00:00,2026-02-18T06:59:59.999000+00:00,11340,11940,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260218T210000Z,AMZNUSDT,O,,,NYSE:2026-02-18T21:00:00+00:00:2026-02-19T07:00:00+00:00,2026-02-18T21:00:00+00:00,2026-02-19T07:00:00+00:00,2026-02-18T21:00:00+00:00,2026-02-18T23:59:59.999000+00:00,2026-02-19T00:00:00+00:00,2026-02-19T06:59:59.999000+00:00,12780,13380,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260219T210000Z,AMZNUSDT,O,,,NYSE:2026-02-19T21:00:00+00:00:2026-02-20T07:00:00+00:00,2026-02-19T21:00:00+00:00,2026-02-20T07:00:00+00:00,2026-02-19T21:00:00+00:00,2026-02-19T23:59:59.999000+00:00,2026-02-20T00:00:00+00:00,2026-02-20T06:59:59.999000+00:00,14220,14820,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260223T210000Z,AMZNUSDT,O,,,NYSE:2026-02-23T21:00:00+00:00:2026-02-24T07:00:00+00:00,2026-02-23T21:00:00+00:00,2026-02-24T07:00:00+00:00,2026-02-23T21:00:00+00:00,2026-02-23T23:59:59.999000+00:00,2026-02-24T00:00:00+00:00,2026-02-24T06:59:59.999000+00:00,19980,20580,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_1_14,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260224T210000Z,AMZNUSDT,O,,,NYSE:2026-02-24T21:00:00+00:00:2026-02-25T07:00:00+00:00,2026-02-24T21:00:00+00:00,2026-02-25T07:00:00+00:00,2026-02-24T21:00:00+00:00,2026-02-24T23:59:59.999000+00:00,2026-02-25T00:00:00+00:00,2026-02-25T06:59:59.999000+00:00,21420,22020,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260225T210000Z,AMZNUSDT,O,,,NYSE:2026-02-25T21:00:00+00:00:2026-02-26T07:00:00+00:00,2026-02-25T21:00:00+00:00,2026-02-26T07:00:00+00:00,2026-02-25T21:00:00+00:00,2026-02-25T23:59:59.999000+00:00,2026-02-26T00:00:00+00:00,2026-02-26T06:59:59.999000+00:00,22860,23460,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260226T210000Z,AMZNUSDT,O,,,NYSE:2026-02-26T21:00:00+00:00:2026-02-27T07:00:00+00:00,2026-02-26T21:00:00+00:00,2026-02-27T07:00:00+00:00,2026-02-26T21:00:00+00:00,2026-02-26T23:59:59.999000+00:00,2026-02-27T00:00:00+00:00,2026-02-27T06:59:59.999000+00:00,24300,24900,600,180,420,600.0,2026-02,DESCRIPTIVE_ONLY,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260302T210000Z,AMZNUSDT,O,,,NYSE:2026-03-02T21:00:00+00:00:2026-03-03T07:00:00+00:00,2026-03-02T21:00:00+00:00,2026-03-03T07:00:00+00:00,2026-03-02T21:00:00+00:00,2026-03-02T23:59:59.999000+00:00,2026-03-03T00:00:00+00:00,2026-03-03T06:59:59.999000+00:00,30060,30660,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260303T210000Z,AMZNUSDT,O,,,NYSE:2026-03-03T21:00:00+00:00:2026-03-04T07:00:00+00:00,2026-03-03T21:00:00+00:00,2026-03-04T07:00:00+00:00,2026-03-03T21:00:00+00:00,2026-03-03T23:59:59.999000+00:00,2026-03-04T00:00:00+00:00,2026-03-04T06:59:59.999000+00:00,31500,32100,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260304T210000Z,AMZNUSDT,O,,,NYSE:2026-03-04T21:00:00+00:00:2026-03-05T07:00:00+00:00,2026-03-04T21:00:00+00:00,2026-03-05T07:00:00+00:00,2026-03-04T21:00:00+00:00,2026-03-04T23:59:59.999000+00:00,2026-03-05T00:00:00+00:00,2026-03-05T06:59:59.999000+00:00,32940,33540,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260309T200000Z,AMZNUSDT,O,,,NYSE:2026-03-09T20:00:00+00:00:2026-03-10T06:00:00+00:00,2026-03-09T20:00:00+00:00,2026-03-10T06:00:00+00:00,2026-03-09T20:00:00+00:00,2026-03-09T22:59:59.999000+00:00,2026-03-09T23:00:00+00:00,2026-03-10T05:59:59.999000+00:00,40080,40680,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260310T200000Z,AMZNUSDT,O,,,NYSE:2026-03-10T20:00:00+00:00:2026-03-11T06:00:00+00:00,2026-03-10T20:00:00+00:00,2026-03-11T06:00:00+00:00,2026-03-10T20:00:00+00:00,2026-03-10T22:59:59.999000+00:00,2026-03-10T23:00:00+00:00,2026-03-11T05:59:59.999000+00:00,41520,42120,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260311T200000Z,AMZNUSDT,O,,,NYSE:2026-03-11T20:00:00+00:00:2026-03-12T06:00:00+00:00,2026-03-11T20:00:00+00:00,2026-03-12T06:00:00+00:00,2026-03-11T20:00:00+00:00,2026-03-11T22:59:59.999000+00:00,2026-03-11T23:00:00+00:00,2026-03-12T05:59:59.999000+00:00,42960,43560,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_DAYS_15_30,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260316T200000Z,AMZNUSDT,O,,,NYSE:2026-03-16T20:00:00+00:00:2026-03-17T06:00:00+00:00,2026-03-16T20:00:00+00:00,2026-03-17T06:00:00+00:00,2026-03-16T20:00:00+00:00,2026-03-16T22:59:59.999000+00:00,2026-03-16T23:00:00+00:00,2026-03-17T05:59:59.999000+00:00,50160,50760,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260317T200000Z,AMZNUSDT,O,,,NYSE:2026-03-17T20:00:00+00:00:2026-03-18T06:00:00+00:00,2026-03-17T20:00:00+00:00,2026-03-18T06:00:00+00:00,2026-03-17T20:00:00+00:00,2026-03-17T22:59:59.999000+00:00,2026-03-17T23:00:00+00:00,2026-03-18T05:59:59.999000+00:00,51600,52200,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260318T200000Z,AMZNUSDT,O,,,NYSE:2026-03-18T20:00:00+00:00:2026-03-19T06:00:00+00:00,2026-03-18T20:00:00+00:00,2026-03-19T06:00:00+00:00,2026-03-18T20:00:00+00:00,2026-03-18T22:59:59.999000+00:00,2026-03-18T23:00:00+00:00,2026-03-19T05:59:59.999000+00:00,53040,53640,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260319T200000Z,AMZNUSDT,O,,,NYSE:2026-03-19T20:00:00+00:00:2026-03-20T06:00:00+00:00,2026-03-19T20:00:00+00:00,2026-03-20T06:00:00+00:00,2026-03-19T20:00:00+00:00,2026-03-19T22:59:59.999000+00:00,2026-03-19T23:00:00+00:00,2026-03-20T05:59:59.999000+00:00,54480,55080,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260323T200000Z,AMZNUSDT,O,,,NYSE:2026-03-23T20:00:00+00:00:2026-03-24T06:00:00+00:00,2026-03-23T20:00:00+00:00,2026-03-24T06:00:00+00:00,2026-03-23T20:00:00+00:00,2026-03-23T22:59:59.999000+00:00,2026-03-23T23:00:00+00:00,2026-03-24T05:59:59.999000+00:00,60240,60840,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260324T200000Z,AMZNUSDT,O,,,NYSE:2026-03-24T20:00:00+00:00:2026-03-25T06:00:00+00:00,2026-03-24T20:00:00+00:00,2026-03-25T06:00:00+00:00,2026-03-24T20:00:00+00:00,2026-03-24T22:59:59.999000+00:00,2026-03-24T23:00:00+00:00,2026-03-25T05:59:59.999000+00:00,61680,62280,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260325T200000Z,AMZNUSDT,O,,,NYSE:2026-03-25T20:00:00+00:00:2026-03-26T06:00:00+00:00,2026-03-25T20:00:00+00:00,2026-03-26T06:00:00+00:00,2026-03-25T20:00:00+00:00,2026-03-25T22:59:59.999000+00:00,2026-03-25T23:00:00+00:00,2026-03-26T05:59:59.999000+00:00,63120,63720,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260326T200000Z,AMZNUSDT,O,,,NYSE:2026-03-26T20:00:00+00:00:2026-03-27T06:00:00+00:00,2026-03-26T20:00:00+00:00,2026-03-27T06:00:00+00:00,2026-03-26T20:00:00+00:00,2026-03-26T22:59:59.999000+00:00,2026-03-26T23:00:00+00:00,2026-03-27T05:59:59.999000+00:00,64560,65160,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260330T200000Z,AMZNUSDT,O,,,NYSE:2026-03-30T20:00:00+00:00:2026-03-31T06:00:00+00:00,2026-03-30T20:00:00+00:00,2026-03-31T06:00:00+00:00,2026-03-30T20:00:00+00:00,2026-03-30T22:59:59.999000+00:00,2026-03-30T23:00:00+00:00,2026-03-31T05:59:59.999000+00:00,70320,70920,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
AMZNUSDT-O-20260331T200000Z,AMZNUSDT,O,,,NYSE:2026-03-31T20:00:00+00:00:2026-04-01T06:00:00+00:00,2026-03-31T20:00:00+00:00,2026-04-01T06:00:00+00:00,2026-03-31T20:00:00+00:00,2026-03-31T22:59:59.999000+00:00,2026-03-31T23:00:00+00:00,2026-04-01T05:59:59.999000+00:00,71760,72360,600,180,420,600.0,2026-03,RESEARCH_DEVELOPMENT,LISTING_AFTER_30_DAYS,SKIPPED,OVERLAPS_FROZEN_RANDOM_WINDOW,0
